system:index,20170402T093031_20170402T093030_T35ULT_NDVI,20170402T093031_20170402T093030_T35UMT_NDVI,20170422T093041_20170422T093035_T35ULT_NDVI,20170422T093041_20170422T093035_T35UMT_NDVI,20170512T093041_20170512T093037_T35ULT_NDVI,20170512T093041_20170512T093037_T35UMT_NDVI,20170522T093041_20170522T093334_T35ULT_NDVI,20170522T093041_20170522T093334_T35UMT_NDVI,20170601T093041_20170601T093036_T35ULT_NDVI,20170601T093041_20170601T093036_T35UMT_NDVI,20170618T092031_20170618T092506_T35ULT_NDVI,20170618T092031_20170618T092506_T35UMT_NDVI,20170621T093031_20170621T093033_T35ULT_NDVI,20170621T093031_20170621T093033_T35UMT_NDVI,20170628T092031_20170628T092026_T35ULT_NDVI,20170628T092031_20170628T092026_T35UMT_NDVI,20170711T093031_20170711T093034_T35ULT_NDVI,20170711T093031_20170711T093034_T35UMT_NDVI,20170721T093041_20170721T093220_T35UMT_NDVI,20170731T093041_20170731T093035_T35ULT_NDVI,20170731T093041_20170731T093035_T35UMT_NDVI,20170827T092031_20170827T092029_T35ULT_NDVI,20170827T092031_20170827T092029_T35UMT_NDVI,20170830T093031_20170830T093331_T35ULT_NDVI,20170830T093031_20170830T093331_T35UMT_NDVI,20170909T093031_20170909T093032_T35ULT_NDVI,20170909T093031_20170909T093032_T35UMT_NDVI,20180404T092031_20180404T092028_T35ULT_NDVI,20180404T092031_20180404T092028_T35UMT_NDVI,20180407T093031_20180407T093034_T35ULT_NDVI,20180407T093031_20180407T093034_T35UMT_NDVI,20180409T092029_20180409T092025_T35ULT_NDVI,20180409T092029_20180409T092025_T35UMT_NDVI,20180419T092029_20180419T092410_T35ULT_NDVI,20180419T092029_20180419T092410_T35UMT_NDVI,20180427T093041_20180427T093036_T35ULT_NDVI,20180427T093041_20180427T093036_T35UMT_NDVI,20180429T092029_20180429T092407_T35ULT_NDVI,20180429T092029_20180429T092407_T35UMT_NDVI,20180502T093039_20180502T093033_T35ULT_NDVI,20180502T093039_20180502T093033_T35UMT_NDVI,20180504T092031_20180504T092516_T35ULT_NDVI,20180504T092031_20180504T092516_T35UMT_NDVI,20180507T093041_20180507T093036_T35ULT_NDVI,20180507T093041_20180507T093036_T35UMT_NDVI,20180509T092029_20180509T092125_T35ULT_NDVI,20180509T092029_20180509T092125_T35UMT_NDVI,20180512T093029_20180512T093032_T35ULT_NDVI,20180512T093029_20180512T093032_T35UMT_NDVI,20180524T092031_20180524T092030_T35ULT_NDVI,20180524T092031_20180524T092030_T35UMT_NDVI,20180527T093041_20180527T093317_T35ULT_NDVI,20180527T093041_20180527T093317_T35UMT_NDVI,20180529T092029_20180529T092025_T35ULT_NDVI,20180529T092029_20180529T092025_T35UMT_NDVI,20180601T093029_20180601T093030_T35ULT_NDVI,20180601T093029_20180601T093030_T35UMT_NDVI,20180606T093031_20180606T093240_T35ULT_NDVI,20180606T093031_20180606T093240_T35UMT_NDVI,20180608T092029_20180608T092026_T35ULT_NDVI,20180608T092029_20180608T092026_T35UMT_NDVI,20180618T092029_20180618T092552_T35ULT_NDVI,20180618T092029_20180618T092552_T35UMT_NDVI,20180621T093029_20180621T093032_T35ULT_NDVI,20180621T093029_20180621T093032_T35UMT_NDVI,20180706T093041_20180706T093118_T35ULT_NDVI,20180706T093041_20180706T093118_T35UMT_NDVI,20180708T092029_20180708T092309_T35ULT_NDVI,20180708T092029_20180708T092309_T35UMT_NDVI,20180726T093041_20180726T093035_T35ULT_NDVI,20180726T093041_20180726T093035_T35UMT_NDVI,20180731T093029_20180731T093508_T35ULT_NDVI,20180731T093029_20180731T093508_T35UMT_NDVI,20180802T092031_20180802T092224_T35ULT_NDVI,20180802T092031_20180802T092224_T35UMT_NDVI,20180807T092029_20180807T092321_T35ULT_NDVI,20180807T092029_20180807T092321_T35UMT_NDVI,20180810T093029_20180810T093029_T35ULT_NDVI,20180810T093029_20180810T093029_T35UMT_NDVI,20180820T093029_20180820T093530_T35ULT_NDVI,20180820T093029_20180820T093530_T35UMT_NDVI,20180822T092031_20180822T092027_T35ULT_NDVI,20180822T092031_20180822T092027_T35UMT_NDVI,20180901T092031_20180901T092221_T35ULT_NDVI,20180901T092031_20180901T092221_T35UMT_NDVI,20180911T092031_20180911T092025_T35ULT_NDVI,20180911T092031_20180911T092025_T35UMT_NDVI,20180916T092019_20180916T092306_T35ULT_NDVI,20180916T092019_20180916T092306_T35UMT_NDVI,20180921T092021_20180921T092023_T35ULT_NDVI,20180921T092021_20180921T092023_T35UMT_NDVI,20180926T092019_20180926T092022_T35ULT_NDVI,20180926T092019_20180926T092022_T35UMT_NDVI,20190402T093031_20190402T093034_T35ULT_NDVI,20190402T093031_20190402T093034_T35UMT_NDVI,20190404T092029_20190404T092158_T35ULT_NDVI,20190404T092029_20190404T092158_T35UMT_NDVI,20190409T092031_20190409T092037_T35ULT_NDVI,20190409T092031_20190409T092037_T35UMT_NDVI,20190414T092039_20190414T092033_T35ULT_NDVI,20190414T092039_20190414T092033_T35UMT_NDVI,20190417T093039_20190417T093315_T35ULT_NDVI,20190417T093039_20190417T093315_T35UMT_NDVI,20190419T092031_20190419T092031_T35ULT_NDVI,20190419T092031_20190419T092031_T35UMT_NDVI,20190422T093041_20190422T093551_T35ULT_NDVI,20190422T093041_20190422T093551_T35UMT_NDVI,20190427T093039_20190427T093432_T35ULT_NDVI,20190427T093039_20190427T093432_T35UMT_NDVI,20190509T092031_20190509T092039_T35ULT_NDVI,20190509T092031_20190509T092039_T35UMT_NDVI,20190512T093041_20190512T093038_T35ULT_NDVI,20190512T093041_20190512T093038_T35UMT_NDVI,20190527T093039_20190527T093436_T35ULT_NDVI,20190527T093039_20190527T093436_T35UMT_NDVI,20190601T093041_20190601T093036_T35ULT_NDVI,20190601T093041_20190601T093036_T35UMT_NDVI,20190603T092039_20190603T092036_T35ULT_NDVI,20190603T092039_20190603T092036_T35UMT_NDVI,20190606T093039_20190606T093042_T35ULT_NDVI,20190611T093041_20190611T093156_T35ULT_NDVI,20190611T093041_20190611T093156_T35UMT_NDVI,20190613T092039_20190613T092035_T35ULT_NDVI,20190613T092039_20190613T092035_T35UMT_NDVI,20190618T092031_20190618T092032_T35ULT_NDVI,20190618T092031_20190618T092032_T35UMT_NDVI,20190621T093041_20190621T093548_T35ULT_NDVI,20190621T093041_20190621T093548_T35UMT_NDVI,20190626T093039_20190626T093444_T35ULT_NDVI,20190626T093039_20190626T093444_T35UMT_NDVI,20190701T093041_20190701T093039_T35ULT_NDVI,20190701T093041_20190701T093039_T35UMT_NDVI,20190703T092039_20190703T092037_T35ULT_NDVI,20190703T092039_20190703T092037_T35UMT_NDVI,20190706T093049_20190706T093043_T35ULT_NDVI,20190706T093049_20190706T093043_T35UMT_NDVI,20190721T093041_20190721T093039_T35ULT_NDVI,20190721T093041_20190721T093039_T35UMT_NDVI,20190731T093041_20190731T093039_T35ULT_NDVI,20190731T093041_20190731T093039_T35UMT_NDVI,20190812T092039_20190812T092335_T35ULT_NDVI,20190812T092039_20190812T092335_T35UMT_NDVI,20190815T093039_20190815T093040_T35ULT_NDVI,20190815T093039_20190815T093040_T35UMT_NDVI,20190817T092031_20190817T092031_T35ULT_NDVI,20190817T092031_20190817T092031_T35UMT_NDVI,20190820T093041_20190820T093551_T35ULT_NDVI,20190820T093041_20190820T093551_T35UMT_NDVI,20190822T092039_20190822T092547_T35ULT_NDVI,20190822T092039_20190822T092547_T35UMT_NDVI,20190825T093039_20190825T093208_T35ULT_NDVI,20190825T093039_20190825T093208_T35UMT_NDVI,20190827T092031_20190827T092030_T35ULT_NDVI,20190827T092031_20190827T092030_T35UMT_NDVI,20190901T092029_20190901T092425_T35ULT_NDVI,20190901T092029_20190901T092425_T35UMT_NDVI,20190904T093039_20190904T093050_T35ULT_NDVI,20190904T093039_20190904T093050_T35UMT_NDVI,20190909T093031_20190909T093033_T35ULT_NDVI,20190909T093031_20190909T093033_T35UMT_NDVI,20190914T093039_20190914T093041_T35ULT_NDVI,20190914T093039_20190914T093041_T35UMT_NDVI,20190916T092031_20190916T092028_T35ULT_NDVI,20190916T092031_20190916T092028_T35UMT_NDVI,20190924T093039_20190924T093033_T35ULT_NDVI,20190924T093039_20190924T093033_T35UMT_NDVI,20200401T093029_20200401T093114_T35ULT_NDVI,20200401T093029_20200401T093114_T35UMT_NDVI,20200406T093031_20200406T093031_T35ULT_NDVI,20200406T093031_20200406T093031_T35UMT_NDVI,20200408T092029_20200408T092154_T35ULT_NDVI,20200408T092029_20200408T092154_T35UMT_NDVI,20200411T093029_20200411T093124_T35ULT_NDVI,20200411T093029_20200411T093124_T35UMT_NDVI,20200413T092031_20200413T092027_T35ULT_NDVI,20200416T093031_20200416T093034_T35ULT_NDVI,20200416T093031_20200416T093034_T35UMT_NDVI,20200418T092029_20200418T092023_T35ULT_NDVI,20200418T092029_20200418T092023_T35UMT_NDVI,20200421T093029_20200421T093350_T35ULT_NDVI,20200421T093029_20200421T093350_T35UMT_NDVI,20200423T092031_20200423T092030_T35ULT_NDVI,20200423T092031_20200423T092030_T35UMT_NDVI,20200426T093041_20200426T093036_T35ULT_NDVI,20200426T093041_20200426T093036_T35UMT_NDVI,20200428T092029_20200428T092037_T35ULT_NDVI,20200428T092029_20200428T092037_T35UMT_NDVI,20200501T093029_20200501T093547_T35ULT_NDVI,20200501T093029_20200501T093547_T35UMT_NDVI,20200508T092029_20200508T092026_T35ULT_NDVI,20200508T092029_20200508T092026_T35UMT_NDVI,20200511T093029_20200511T093032_T35ULT_NDVI,20200511T093029_20200511T093032_T35UMT_NDVI,20200513T092031_20200513T092033_T35ULT_NDVI,20200513T092031_20200513T092033_T35UMT_NDVI,20200516T093041_20200516T093039_T35ULT_NDVI,20200516T093041_20200516T093039_T35UMT_NDVI,20200521T093039_20200521T093555_T35ULT_NDVI,20200521T093039_20200521T093555_T35UMT_NDVI,20200607T092029_20200607T092030_T35ULT_NDVI,20200607T092029_20200607T092030_T35UMT_NDVI,20200610T093039_20200610T093257_T35ULT_NDVI,20200610T093039_20200610T093257_T35UMT_NDVI,20200612T092041_20200612T092035_T35ULT_NDVI,20200612T092041_20200612T092035_T35UMT_NDVI,20200625T093041_20200625T093156_T35ULT_NDVI,20200625T093041_20200625T093156_T35UMT_NDVI,20200627T092029_20200627T092052_T35ULT_NDVI,20200627T092029_20200627T092052_T35UMT_NDVI,20200630T093039_20200630T093036_T35ULT_NDVI,20200630T093039_20200630T093036_T35UMT_NDVI,20200705T093041_20200705T093039_T35ULT_NDVI,20200705T093041_20200705T093039_T35UMT_NDVI,20200710T093039_20200710T093036_T35ULT_NDVI,20200710T093039_20200710T093036_T35UMT_NDVI,20200715T093041_20200715T093115_T35ULT_NDVI,20200715T093041_20200715T093115_T35UMT_NDVI,20200722T092031_20200722T092313_T35ULT_NDVI,20200722T092031_20200722T092313_T35UMT_NDVI,20200725T093041_20200725T093039_T35ULT_NDVI,20200725T093041_20200725T093039_T35UMT_NDVI,20200727T092029_20200727T092030_T35ULT_NDVI,20200727T092029_20200727T092030_T35UMT_NDVI,20200730T093039_20200730T093036_T35ULT_NDVI,20200730T093039_20200730T093036_T35UMT_NDVI,20200801T092031_20200801T092034_T35ULT_NDVI,20200804T093041_20200804T093040_T35ULT_NDVI,20200804T093041_20200804T093040_T35UMT_NDVI,20200806T092029_20200806T092031_T35ULT_NDVI,20200806T092029_20200806T092031_T35UMT_NDVI,20200814T093041_20200814T093040_T35ULT_NDVI,20200814T093041_20200814T093040_T35UMT_NDVI,20200816T092029_20200816T092031_T35ULT_NDVI,20200816T092029_20200816T092031_T35UMT_NDVI,20200824T093041_20200824T093401_T35ULT_NDVI,20200824T093041_20200824T093401_T35UMT_NDVI,20200829T093039_20200829T093037_T35ULT_NDVI,20200829T093039_20200829T093037_T35UMT_NDVI,20200908T093039_20200908T093420_T35ULT_NDVI,20200908T093039_20200908T093420_T35UMT_NDVI,20200915T092029_20200915T092052_T35ULT_NDVI,20200915T092029_20200915T092052_T35UMT_NDVI,20200918T093039_20200918T093035_T35ULT_NDVI,20200918T093039_20200918T093035_T35UMT_NDVI,20200923T093041_20200923T093347_T35ULT_NDVI,20200923T093041_20200923T093347_T35UMT_NDVI,20210408T092021_20210408T092335_T35ULT_NDVI,20210408T092021_20210408T092335_T35UMT_NDVI,20210421T093031_20210421T093029_T35ULT_NDVI,20210421T093031_20210421T093029_T35UMT_NDVI,20210428T092031_20210428T092336_T35ULT_NDVI,20210428T092031_20210428T092336_T35UMT_NDVI,20210506T093029_20210506T093031_T35ULT_NDVI,20210506T093029_20210506T093031_T35UMT_NDVI,20210511T093031_20210511T093341_T35ULT_NDVI,20210511T093031_20210511T093341_T35UMT_NDVI,20210516T093039_20210516T093033_T35ULT_NDVI,20210516T093039_20210516T093033_T35UMT_NDVI,20210521T093031_20210521T093342_T35ULT_NDVI,20210521T093031_20210521T093342_T35UMT_NDVI,20210523T092029_20210523T092028_T35ULT_NDVI,20210523T092029_20210523T092028_T35UMT_NDVI,20210526T093039_20210526T093034_T35ULT_NDVI,20210526T093039_20210526T093034_T35UMT_NDVI,20210607T092031_20210607T092112_T35ULT_NDVI,20210607T092031_20210607T092112_T35UMT_NDVI,20210610T093041_20210610T093343_T35ULT_NDVI,20210617T092031_20210617T092339_T35ULT_NDVI,20210617T092031_20210617T092339_T35UMT_NDVI,20210622T092029_20210622T092028_T35ULT_NDVI,20210622T092029_20210622T092028_T35UMT_NDVI,20210630T093041_20210630T093134_T35ULT_NDVI,20210630T093041_20210630T093134_T35UMT_NDVI,20210710T093041_20210710T093345_T35ULT_NDVI,20210710T093041_20210710T093345_T35UMT_NDVI,20210725T093039_20210725T093036_T35ULT_NDVI,20210725T093039_20210725T093036_T35UMT_NDVI,20210730T093041_20210730T093345_T35ULT_NDVI,20210730T093041_20210730T093345_T35UMT_NDVI,20210801T092029_20210801T092029_T35ULT_NDVI,20210801T092029_20210801T092029_T35UMT_NDVI,20210811T092029_20210811T092028_T35ULT_NDVI,20210811T092029_20210811T092028_T35UMT_NDVI,20210814T093039_20210814T093034_T35ULT_NDVI,20210814T093039_20210814T093034_T35UMT_NDVI,20210903T093029_20210903T093030_T35ULT_NDVI,20210903T093029_20210903T093030_T35UMT_NDVI,20210908T093031_20210908T093342_T35ULT_NDVI,20210908T093031_20210908T093342_T35UMT_NDVI,20210910T092029_20210910T092024_T35ULT_NDVI,20210910T092029_20210910T092024_T35UMT_NDVI,20220403T092031_20220403T092341_T35ULT_NDVI,20220403T092031_20220403T092341_T35UMT_NDVI,20220408T092029_20220408T092025_T35ULT_NDVI,20220408T092029_20220408T092025_T35UMT_NDVI,20220411T093029_20220411T093030_T35ULT_NDVI,20220411T093029_20220411T093030_T35UMT_NDVI,20220413T092031_20220413T092342_T35ULT_NDVI,20220413T092031_20220413T092342_T35UMT_NDVI,20220428T092019_20220428T092021_T35ULT_NDVI,20220428T092019_20220428T092021_T35UMT_NDVI,20220503T092031_20220503T092344_T35ULT_NDVI,20220503T092031_20220503T092344_T35UMT_NDVI,20220506T093041_20220506T093347_T35ULT_NDVI,20220506T093041_20220506T093347_T35UMT_NDVI,20220508T092029_20220508T092024_T35ULT_NDVI,20220508T092029_20220508T092024_T35UMT_NDVI,20220511T093029_20220511T093031_T35ULT_NDVI,20220511T093029_20220511T093031_T35UMT_NDVI,20220516T093041_20220516T093039_T35ULT_NDVI,20220516T093041_20220516T093039_T35UMT_NDVI,20220526T093041_20220526T093041_T35ULT_NDVI,20220526T093041_20220526T093041_T35UMT_NDVI,20220528T092029_20220528T092028_T35ULT_NDVI,20220528T092029_20220528T092028_T35UMT_NDVI,20220531T093039_20220531T093034_T35ULT_NDVI,20220531T093039_20220531T093034_T35UMT_NDVI,20220605T093041_20220605T093042_T35ULT_NDVI,20220605T093041_20220605T093042_T35UMT_NDVI,20220607T092029_20220607T092029_T35ULT_NDVI,20220607T092029_20220607T092029_T35UMT_NDVI,20220612T092041_20220612T092038_T35ULT_NDVI,20220612T092041_20220612T092038_T35UMT_NDVI,20220615T093051_20220615T093045_T35ULT_NDVI,20220615T093051_20220615T093045_T35UMT_NDVI,20220620T093039_20220620T093038_T35ULT_NDVI,20220620T093039_20220620T093038_T35UMT_NDVI,20220622T092041_20220622T092041_T35ULT_NDVI,20220625T093051_20220625T093047_T35ULT_NDVI,20220625T093051_20220625T093047_T35UMT_NDVI,20220630T093039_20220630T093039_T35ULT_NDVI,20220630T093039_20220630T093039_T35UMT_NDVI,20220702T092041_20220702T092041_T35ULT_NDVI,20220702T092041_20220702T092041_T35UMT_NDVI,20220705T093051_20220705T093047_T35ULT_NDVI,20220705T093051_20220705T093047_T35UMT_NDVI,20220715T093051_20220715T093046_T35ULT_NDVI,20220715T093051_20220715T093046_T35UMT_NDVI,20220720T092559_20220720T092909_T35ULT_NDVI,20220720T092559_20220720T092909_T35UMT_NDVI,20220722T092041_20220722T092039_T35ULT_NDVI,20220722T092041_20220722T092039_T35UMT_NDVI,20220725T093041_20220725T093044_T35ULT_NDVI,20220725T093041_20220725T093044_T35UMT_NDVI,20220804T093051_20220804T093045_T35ULT_NDVI,20220804T093051_20220804T093045_T35UMT_NDVI,20220806T091559_20220806T091944_T35ULT_NDVI,20220806T091559_20220806T091944_T35UMT_NDVI,20220814T092601_20220814T092917_T35ULT_NDVI,20220814T092601_20220814T092917_T35UMT_NDVI,20220824T093051_20220824T093047_T35ULT_NDVI,20220824T093051_20220824T093047_T35UMT_NDVI,20220826T091549_20220826T091816_T35ULT_NDVI,20220826T091549_20220826T091816_T35UMT_NDVI,20220903T092601_20220903T092917_T35ULT_NDVI,20220903T092601_20220903T092917_T35UMT_NDVI,20220905T091559_20220905T091920_T35ULT_NDVI,20220905T091559_20220905T091920_T35UMT_NDVI,20220908T092549_20220908T092718_T35ULT_NDVI,20220908T092549_20220908T092718_T35UMT_NDVI,20220925T092029_20220925T092028_T35ULT_NDVI,20220925T092029_20220925T092028_T35UMT_NDVI,20230411T093031_20230411T093034_T35ULT_NDVI,20230411T093031_20230411T093034_T35UMT_NDVI,20230421T093031_20230421T093031_T35ULT_NDVI,20230421T093031_20230421T093031_T35UMT_NDVI,20230423T092029_20230423T092030_T35ULT_NDVI,20230423T092029_20230423T092030_T35UMT_NDVI,20230501T093031_20230501T093032_T35ULT_NDVI,20230501T093031_20230501T093032_T35UMT_NDVI,20230506T092549_20230506T092907_T35ULT_NDVI,20230506T092549_20230506T092907_T35UMT_NDVI,20230511T093031_20230511T093031_T35ULT_NDVI,20230511T093031_20230511T093031_T35UMT_NDVI,20230513T092029_20230513T092031_T35ULT_NDVI,20230513T092029_20230513T092031_T35UMT_NDVI,20230521T093041_20230521T093035_T35ULT_NDVI,20230521T093041_20230521T093035_T35UMT_NDVI,20230526T092559_20230526T092858_T35ULT_NDVI,20230526T092559_20230526T092858_T35UMT_NDVI,20230528T092031_20230528T092032_T35ULT_NDVI,20230528T092031_20230528T092032_T35UMT_NDVI,20230531T093041_20230531T093036_T35ULT_NDVI,20230531T093041_20230531T093036_T35UMT_NDVI,20230602T091559_20230602T091939_T35ULT_NDVI,20230602T091559_20230602T091939_T35UMT_NDVI,20230605T092559_20230605T092901_T35ULT_NDVI,20230605T092559_20230605T092901_T35UMT_NDVI,20230630T093041_20230630T093036_T35ULT_NDVI,20230630T093041_20230630T093036_T35UMT_NDVI,20230705T092559_20230705T092902_T35ULT_NDVI,20230705T092559_20230705T092902_T35UMT_NDVI,20230710T093041_20230710T093037_T35ULT_NDVI,20230710T093041_20230710T093037_T35UMT_NDVI,20230715T092559_20230715T092902_T35ULT_NDVI,20230715T092559_20230715T092902_T35UMT_NDVI,20230725T092559_20230725T092859_T35ULT_NDVI,20230725T092559_20230725T092859_T35UMT_NDVI,20230730T093041_20230730T093037_T35ULT_NDVI,20230730T093041_20230730T093037_T35UMT_NDVI,20230801T091559_20230801T091943_T35ULT_NDVI,20230801T091559_20230801T091943_T35UMT_NDVI,20230806T092031_20230806T092037_T35ULT_NDVI,20230806T092031_20230806T092037_T35UMT_NDVI,20230816T092031_20230816T092034_T35ULT_NDVI,20230816T092031_20230816T092034_T35UMT_NDVI,20230819T093041_20230819T093038_T35ULT_NDVI,20230819T093041_20230819T093038_T35UMT_NDVI,20230821T091559_20230821T092555_T35ULT_NDVI,20230821T091559_20230821T092555_T35UMT_NDVI,20230824T092559_20230824T092915_T35ULT_NDVI,20230824T092559_20230824T092915_T35UMT_NDVI,20230826T092031_20230826T092034_T35ULT_NDVI,20230826T092031_20230826T092034_T35UMT_NDVI,20230829T093041_20230829T093038_T35ULT_NDVI,20230829T093041_20230829T093038_T35UMT_NDVI,20230905T092031_20230905T092033_T35ULT_NDVI,20230905T092031_20230905T092033_T35UMT_NDVI,20230908T093041_20230908T093533_T35ULT_NDVI,20230908T093041_20230908T093533_T35UMT_NDVI,20230910T091559_20230910T092601_T35ULT_NDVI,20230910T091559_20230910T092601_T35UMT_NDVI,20230913T092609_20230913T092932_T35ULT_NDVI,20230913T092609_20230913T092932_T35UMT_NDVI,20230920T091649_20230920T091648_T35ULT_NDVI,20230920T091649_20230920T091648_T35UMT_NDVI,remapped,.geo
00000000000000000000,0.3155926432198678,0.30365323770343583,,,,,0.4149231622819187,0.421818898378316,,,0.4515355221268271,0.43610026493094134,,,,,0.3490162710754239,0.35198439073130117,,0.4601988174747718,0.4550806751597225,,,0.2575216397406563,0.25773960324912387,0.43172406798857954,0.4264275988483645,,,,,,,,,,,,,0.3336881401857822,0.3329734407584954,,,,,,,0.4032184437018674,0.4009706721284222,0.4241889936853699,0.42280304796841683,0.43126571016246773,0.430509580100745,0.4214857554489793,0.4201279700207873,0.4335240617630974,0.43154907240078294,0.43917074508948123,0.43949824341841026,,,0.3220599512664639,0.328900276803646,0.1881241820026147,0.21860510164918273,,,,,0.42775924324719006,0.4264562359742837,,,,,,,0.43883682270439306,0.4335885584489559,0.24980895211096524,0.241706990330668,,,,,,,,,,,,,0.3035545688367485,0.30031187146429034,,,,,,,0.2701447483768809,0.2685353659988801,0.15538727831678326,0.1532632916016914,,,,,0.3460347148296244,0.34762762017260873,,,,,,,,,,0.4220476926319183,0.4192318690607067,,,,,0.4586708072632078,0.4522189975055167,0.44466681734504615,0.44108576609704503,0.4588206076567946,0.4479006270702734,,,,,,,,,,,0.40524288870039443,0.4181513121338929,,,0.44278519115750753,0.4333296450627904,,,0.4383605933513771,0.4339426563980898,,,,,0.42552546957452825,0.4228968516228691,0.3820651437149567,0.3769146166150532,,,,,,,,,,,,,0.31789632915369237,0.3148137733103737,,0.282135339888856,0.27915694816312553,,,,,,,,,0.2548425002973907,0.2539400138011595,,,0.2864810659501558,0.2857702742087868,0.2575792854064717,0.25528328320066407,,,,,,,,,0.3666561021556119,0.3741354482784834,0.38484002376089294,0.3829445584831324,,,,,,,,,0.44855639331735453,0.4439575557265422,,,,,0.4445691484442644,0.44692155022740093,,,,,,0.4519518044800445,0.44617205385177855,,,0.4530032075721931,0.44940391770836446,0.43524998953553284,0.43423940562336893,0.3774748410767709,0.3756262772207628,,,,,,,,,,,,,,,,,,,0.37758225526939443,0.3767350886414111,,,,,,,,,,,,,,,,,,0.46039257663177524,0.45253372989814566,,,0.4327950549233798,0.4314118064179713,0.31939229294826654,0.31446429715405244,,,0.3043971530704542,0.29758348513622673,0.3999940696216765,0.39660257019964207,0.33815161954788936,0.33416580302374704,,,,,,,,,,,,,,,0.2594639451460503,0.2528146087717848,,,0.3767767305276832,0.37012214076762295,0.3867993111513099,0.3859705261362383,,,,,0.39130359442055634,0.39215167174263604,,,,,,,,,0.43103643123254753,0.42895744217226023,,0.4299172580647631,0.42946133416255855,,,,,0.3946781350371519,0.3882736566385715,,,0.3455278551767743,0.34958487276046996,0.3239489931638549,0.32479902987036846,0.4455993114685526,0.44636361980113853,,,,,,,,,,,,,,,0.4366562892249923,0.4379259933149463,,,,,0.2950454548237816,0.2919212712181939,,,0.38766940015784196,0.3846586800756909,0.2945075787924855,0.2871675496739325,,,,,,,,,,,,,,,,,0.3973334489766162,0.39596551616175646,,,,,,,0.44135093648417467,0.44077254382390824,,,,,,,,,,,,,,,,,0.42233880806942375,0.42795922818367715,,,0.32068056435812087,0.332792190872893,,,,,,,1,"{""type"":""Point"",""coordinates"":[25.57728324683712,51.539132745826564]}"
