system:index,20170409T092031_20170409T092026_T35UMS_STR,20170409T092031_20170409T092026_T35UMT_STR,20170509T092031_20170509T092031_T35UMS_STR,20170509T092031_20170509T092031_T35UMT_STR,20170509T092031_20170509T092606_T35UMS_STR,20170509T092031_20170509T092606_T35UMT_STR,20170519T092031_20170519T092031_T35UMS_STR,20170519T092031_20170519T092031_T35UMT_STR,20170529T092031_20170529T092031_T35UMS_STR,20170529T092031_20170529T092031_T35UMT_STR,20170618T092031_20170618T092506_T35UMS_STR,20170618T092031_20170618T092506_T35UMT_STR,20170628T092031_20170628T092026_T35UMS_STR,20170628T092031_20170628T092026_T35UMT_STR,20170718T092031_20170718T092029_T35UMS_STR,20170718T092031_20170718T092029_T35UMT_STR,20170817T092031_20170817T092029_T35UMS_STR,20170817T092031_20170817T092029_T35UMT_STR,20170827T092031_20170827T092029_T35UMS_STR,20170827T092031_20170827T092029_T35UMT_STR,20170926T092021_20170926T092552_T35UMS_STR,20170926T092021_20170926T092552_T35UMT_STR,20180404T092031_20180404T092028_T35UMS_STR,20180404T092031_20180404T092028_T35UMT_STR,20180409T092029_20180409T092025_T35UMS_STR,20180409T092029_20180409T092025_T35UMT_STR,20180419T092029_20180419T092410_T35UMS_STR,20180419T092029_20180419T092410_T35UMT_STR,20180424T092031_20180424T092030_T35UMS_STR,20180424T092031_20180424T092030_T35UMT_STR,20180429T092029_20180429T092407_T35UMS_STR,20180429T092029_20180429T092407_T35UMT_STR,20180504T092031_20180504T092516_T35UMS_STR,20180504T092031_20180504T092516_T35UMT_STR,20180509T092029_20180509T092125_T35UMS_STR,20180509T092029_20180509T092125_T35UMT_STR,20180524T092031_20180524T092030_T35UMS_STR,20180524T092031_20180524T092030_T35UMT_STR,20180529T092029_20180529T092025_T35UMS_STR,20180529T092029_20180529T092025_T35UMT_STR,20180603T092031_20180603T092029_T35UMS_STR,20180603T092031_20180603T092029_T35UMT_STR,20180608T092029_20180608T092026_T35UMS_STR,20180608T092029_20180608T092026_T35UMT_STR,20180618T092029_20180618T092552_T35UMS_STR,20180618T092029_20180618T092552_T35UMT_STR,20180713T092031_20180713T092029_T35UMS_STR,20180713T092031_20180713T092029_T35UMT_STR,20180802T092031_20180802T092224_T35UMS_STR,20180802T092031_20180802T092224_T35UMT_STR,20180807T092029_20180807T092321_T35UMS_STR,20180807T092029_20180807T092321_T35UMT_STR,20180822T092031_20180822T092027_T35UMS_STR,20180822T092031_20180822T092027_T35UMT_STR,20180901T092031_20180901T092221_T35UMS_STR,20180901T092031_20180901T092221_T35UMT_STR,20180911T092031_20180911T092025_T35UMS_STR,20180911T092031_20180911T092025_T35UMT_STR,20180916T092019_20180916T092306_T35UMS_STR,20180916T092019_20180916T092306_T35UMT_STR,20180921T092021_20180921T092023_T35UMS_STR,20180921T092021_20180921T092023_T35UMT_STR,20180926T092019_20180926T092022_T35UMS_STR,20180926T092019_20180926T092022_T35UMT_STR,20190404T092029_20190404T092158_T35UMS_STR,20190404T092029_20190404T092158_T35UMT_STR,20190414T092039_20190414T092033_T35UMS_STR,20190414T092039_20190414T092033_T35UMT_STR,20190419T092031_20190419T092031_T35UMS_STR,20190419T092031_20190419T092031_T35UMT_STR,20190424T092039_20190424T092256_T35UMS_STR,20190424T092039_20190424T092256_T35UMT_STR,20190504T092039_20190504T092423_T35UMS_STR,20190504T092039_20190504T092423_T35UMT_STR,20190509T092031_20190509T092039_T35UMS_STR,20190509T092031_20190509T092039_T35UMT_STR,20190603T092039_20190603T092036_T35UMS_STR,20190603T092039_20190603T092036_T35UMT_STR,20190608T092031_20190608T092031_T35UMS_STR,20190608T092031_20190608T092031_T35UMT_STR,20190613T092039_20190613T092035_T35UMS_STR,20190613T092039_20190613T092035_T35UMT_STR,20190618T092031_20190618T092032_T35UMS_STR,20190618T092031_20190618T092032_T35UMT_STR,20190703T092039_20190703T092037_T35UMS_STR,20190703T092039_20190703T092037_T35UMT_STR,20190708T092031_20190708T092033_T35UMS_STR,20190708T092031_20190708T092033_T35UMT_STR,20190713T092039_20190713T092037_T35UMS_STR,20190713T092039_20190713T092037_T35UMT_STR,20190723T092039_20190723T092417_T35UMS_STR,20190723T092039_20190723T092417_T35UMT_STR,20190728T092031_20190728T092427_T35UMS_STR,20190728T092031_20190728T092427_T35UMT_STR,20190812T092039_20190812T092335_T35UMS_STR,20190812T092039_20190812T092335_T35UMT_STR,20190817T092031_20190817T092031_T35UMS_STR,20190817T092031_20190817T092031_T35UMT_STR,20190822T092039_20190822T092547_T35UMS_STR,20190822T092039_20190822T092547_T35UMT_STR,20190827T092031_20190827T092030_T35UMS_STR,20190827T092031_20190827T092030_T35UMT_STR,20190901T092029_20190901T092425_T35UMS_STR,20190901T092029_20190901T092425_T35UMT_STR,20190906T092031_20190906T092028_T35UMS_STR,20190906T092031_20190906T092028_T35UMT_STR,20190911T092029_20190911T092029_T35UMS_STR,20190911T092029_20190911T092029_T35UMT_STR,20190916T092031_20190916T092028_T35UMS_STR,20190916T092031_20190916T092028_T35UMT_STR,20200403T092021_20200403T092024_T35UMS_STR,20200403T092021_20200403T092024_T35UMT_STR,20200408T092029_20200408T092154_T35UMS_STR,20200408T092029_20200408T092154_T35UMT_STR,20200413T092031_20200413T092027_T35UMS_STR,20200413T092031_20200413T092027_T35UMT_STR,20200418T092029_20200418T092023_T35UMS_STR,20200418T092029_20200418T092023_T35UMT_STR,20200423T092031_20200423T092030_T35UMS_STR,20200423T092031_20200423T092030_T35UMT_STR,20200428T092029_20200428T092037_T35UMS_STR,20200428T092029_20200428T092037_T35UMT_STR,20200503T092031_20200503T092032_T35UMS_STR,20200503T092031_20200503T092032_T35UMT_STR,20200508T092029_20200508T092026_T35UMS_STR,20200508T092029_20200508T092026_T35UMT_STR,20200513T092031_20200513T092033_T35UMS_STR,20200513T092031_20200513T092033_T35UMT_STR,20200523T092031_20200523T092313_T35UMS_STR,20200523T092031_20200523T092313_T35UMT_STR,20200528T092029_20200528T092029_T35UMS_STR,20200528T092029_20200528T092029_T35UMT_STR,20200607T092029_20200607T092030_T35UMS_STR,20200607T092029_20200607T092030_T35UMT_STR,20200612T092041_20200612T092035_T35UMS_STR,20200612T092041_20200612T092035_T35UMT_STR,20200627T092029_20200627T092052_T35UMS_STR,20200627T092029_20200627T092052_T35UMT_STR,20200722T092031_20200722T092313_T35UMS_STR,20200722T092031_20200722T092313_T35UMT_STR,20200806T092029_20200806T092031_T35UMS_STR,20200806T092029_20200806T092031_T35UMT_STR,20200811T092031_20200811T092222_T35UMS_STR,20200811T092031_20200811T092222_T35UMT_STR,20200816T092029_20200816T092031_T35UMS_STR,20200816T092029_20200816T092031_T35UMT_STR,20200821T092031_20200821T092034_T35UMS_STR,20200821T092031_20200821T092034_T35UMT_STR,20200831T092031_20200831T092344_T35UMS_STR,20200831T092031_20200831T092344_T35UMT_STR,20200910T092031_20200910T092343_T35UMS_STR,20200910T092031_20200910T092343_T35UMT_STR,20200915T092029_20200915T092052_T35UMS_STR,20200915T092029_20200915T092052_T35UMT_STR,20200920T092031_20200920T092033_T35UMS_STR,20200920T092031_20200920T092033_T35UMT_STR,20200925T092029_20200925T092135_T35UMS_STR,20200925T092029_20200925T092135_T35UMT_STR,20210403T092029_20210403T092026_T35UMS_STR,20210403T092029_20210403T092026_T35UMT_STR,20210408T092021_20210408T092335_T35UMS_STR,20210408T092021_20210408T092335_T35UMT_STR,20210413T092029_20210413T092024_T35UMS_STR,20210413T092029_20210413T092024_T35UMT_STR,20210418T092021_20210418T092334_T35UMS_STR,20210418T092021_20210418T092334_T35UMT_STR,20210423T092019_20210423T092022_T35UMS_STR,20210423T092019_20210423T092022_T35UMT_STR,20210428T092031_20210428T092336_T35UMS_STR,20210428T092031_20210428T092336_T35UMT_STR,20210523T092029_20210523T092028_T35UMS_STR,20210523T092029_20210523T092028_T35UMT_STR,20210602T092029_20210602T092217_T35UMS_STR,20210602T092029_20210602T092217_T35UMT_STR,20210607T092031_20210607T092112_T35UMS_STR,20210607T092031_20210607T092112_T35UMT_STR,20210612T092029_20210612T092029_T35UMS_STR,20210612T092029_20210612T092029_T35UMT_STR,20210617T092031_20210617T092339_T35UMS_STR,20210617T092031_20210617T092339_T35UMT_STR,20210622T092029_20210622T092028_T35UMS_STR,20210622T092029_20210622T092028_T35UMT_STR,20210707T092031_20210707T092342_T35UMS_STR,20210707T092031_20210707T092342_T35UMT_STR,20210712T092029_20210712T092030_T35UMS_STR,20210712T092029_20210712T092030_T35UMT_STR,20210717T092031_20210717T092343_T35UMS_STR,20210717T092031_20210717T092343_T35UMT_STR,20210722T092029_20210722T092030_T35UMS_STR,20210722T092029_20210722T092030_T35UMT_STR,20210801T092029_20210801T092029_T35UMS_STR,20210801T092029_20210801T092029_T35UMT_STR,20210811T092029_20210811T092028_T35UMS_STR,20210811T092029_20210811T092028_T35UMT_STR,20210821T092029_20210821T092027_T35UMS_STR,20210821T092029_20210821T092027_T35UMT_STR,20210905T092031_20210905T092340_T35UMS_STR,20210905T092031_20210905T092340_T35UMT_STR,20210910T092029_20210910T092024_T35UMS_STR,20210910T092029_20210910T092024_T35UMT_STR,20210915T092031_20210915T092341_T35UMS_STR,20210915T092031_20210915T092341_T35UMT_STR,20220408T092029_20220408T092025_T35UMS_STR,20220408T092029_20220408T092025_T35UMT_STR,20220413T092031_20220413T092342_T35UMS_STR,20220413T092031_20220413T092342_T35UMT_STR,20220428T092019_20220428T092021_T35UMS_STR,20220428T092019_20220428T092021_T35UMT_STR,20220503T092031_20220503T092344_T35UMS_STR,20220503T092031_20220503T092344_T35UMT_STR,20220508T092029_20220508T092024_T35UMS_STR,20220508T092029_20220508T092024_T35UMT_STR,20220513T092031_20220513T092032_T35UMS_STR,20220513T092031_20220513T092032_T35UMT_STR,20220523T092041_20220523T092035_T35UMS_STR,20220523T092041_20220523T092035_T35UMT_STR,20220528T092029_20220528T092028_T35UMS_STR,20220528T092029_20220528T092028_T35UMT_STR,20220607T092029_20220607T092029_T35UMS_STR,20220607T092029_20220607T092029_T35UMT_STR,20220612T092041_20220612T092038_T35UMS_STR,20220612T092041_20220612T092038_T35UMT_STR,20220627T092039_20220627T092033_T35UMS_STR,20220702T092041_20220702T092041_T35UMS_STR,20220702T092041_20220702T092041_T35UMT_STR,20220707T092039_20220707T092033_T35UMS_STR,20220707T092039_20220707T092033_T35UMT_STR,20220722T092041_20220722T092039_T35UMS_STR,20220722T092041_20220722T092039_T35UMT_STR,20220806T091559_20220806T091944_T35UMS_STR,20220806T091559_20220806T091944_T35UMT_STR,20220826T091549_20220826T091816_T35UMS_STR,20220826T091549_20220826T091816_T35UMT_STR,20220905T091559_20220905T091920_T35UMS_STR,20220905T091559_20220905T091920_T35UMT_STR,20220925T092029_20220925T092028_T35UMS_STR,20220925T092029_20220925T092028_T35UMT_STR,20230418T092031_20230418T092027_T35UMS_STR,20230418T092031_20230418T092027_T35UMT_STR,20230423T092029_20230423T092030_T35UMS_STR,20230423T092029_20230423T092030_T35UMT_STR,20230428T092031_20230428T092028_T35UMS_STR,20230428T092031_20230428T092028_T35UMT_STR,20230513T092029_20230513T092031_T35UMS_STR,20230513T092029_20230513T092031_T35UMT_STR,20230528T092031_20230528T092032_T35UMS_STR,20230528T092031_20230528T092032_T35UMT_STR,20230602T091559_20230602T091939_T35UMS_STR,20230602T091559_20230602T091939_T35UMT_STR,20230712T091559_20230712T091940_T35UMS_STR,20230712T091559_20230712T091940_T35UMT_STR,20230717T092031_20230717T092032_T35UMS_STR,20230717T092031_20230717T092032_T35UMT_STR,20230801T091559_20230801T091943_T35UMS_STR,20230801T091559_20230801T091943_T35UMT_STR,20230806T092031_20230806T092037_T35UMS_STR,20230806T092031_20230806T092037_T35UMT_STR,20230816T092031_20230816T092034_T35UMS_STR,20230816T092031_20230816T092034_T35UMT_STR,20230821T091559_20230821T092555_T35UMS_STR,20230821T091559_20230821T092555_T35UMT_STR,20230826T092031_20230826T092034_T35UMS_STR,20230826T092031_20230826T092034_T35UMT_STR,20230905T092031_20230905T092033_T35UMS_STR,20230905T092031_20230905T092033_T35UMT_STR,20230910T091559_20230910T092601_T35UMS_STR,20230910T091559_20230910T092601_T35UMT_STR,20230915T092031_20230915T092032_T35UMS_STR,20230915T092031_20230915T092032_T35UMT_STR,remapped,.geo
00000000000000000000,,,,,,,,,3.46021037739691,3.4384288112052173,3.873537562601691,3.8802194362865285,2.495753568316263,2.5090435697378215,,,2.7418017354952235,2.7300534491636315,,,,,2.1761959123503325,2.2441242557534284,2.894108271652879,2.977445072057296,,,,,2.7468026154706267,2.7418807180019735,2.611271415437971,2.6560619985705873,,,3.7456782858928586,3.787408460565165,3.489668035723455,3.524653333114659,,,2.9630087638387876,2.9929379324794088,,,,,,,,,,,,,,,,,,,1.219181433286256,1.2823413126593004,,,,,,,,,,,,,,,,,2.881569377419089,2.883964837543548,,,,,,,,,,,,,5.055352120713041,5.066324689761311,,,,,3.6045931888545724,3.6209538858764025,,,,,,,,,,,2.560073307041679,2.5317466734758582,,,,,2.993981151624061,2.9937398466123204,,,,,,,,,,,,,,,3.6862921001148874,3.6882146372546414,,,,,,,,,4.169364058782184,4.165074441438359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7452704187423465,1.7153071346196458,,,4.613421647727084,4.620135820912125,,,,,,,,,,,3.577866843498213,3.5657849825428727,3.7458950543349565,3.7359092111219896,3.6461917786371143,3.641098352246274,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.797915432188246,4.7983916746515805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.134967916947104,4.126360034185742,8.410434103336463,8.402525905038225,,,,,,,4.190620249361138,4.185780306251682,,,1,"{""type"":""Point"",""coordinates"":[26.92583134202654,51.368095006719535]}"
00000000000000000001,,,,,,,,,3.482178184721205,3.459817883108749,3.8856577386661453,3.8922870694374554,2.429291103432238,2.4422686137850325,,,2.727872473852975,2.7162361469398553,,,,,2.1627353016211064,2.2381295811832627,2.895689389602938,2.979009432046592,,,,,2.747070103275533,2.742148703728674,,,,,3.7425378374501963,3.7843140382615346,3.4905239124687353,3.5255150995016638,,,2.9061400506501838,2.935677160751793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8687563331759707,2.8708780822840407,,,,,,,,,,,,3.3838265369268234,5.022640867838784,5.033572402941126,,,,,,,,,,,,,,,,,2.5171619591529137,2.488397681523883,,,,,2.9832999408920875,2.9827475391007336,,,,,,,,,,,,,,,3.679033911417401,3.6806885714974262,,,,,,,,,4.148402017800986,4.144116129734619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6803331283214682,1.6386734850011986,,,4.608358054474638,4.614840466419316,,,,,,,,,,,3.533686815746247,3.521921375711489,3.706175563557078,3.6965587306725465,3.6081259726396766,3.602814437040126,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.79253127461388,4.792933385658697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.417010296499377,8.384170331111571,,,,,,,4.1552374871139355,4.151179464495912,,,1,"{""type"":""Point"",""coordinates"":[26.926014165169725,51.368095006719535]}"
00000000000000000002,,,,,,,,,3.5182877100514176,3.494673074237884,3.912116348067649,3.9186023795415488,2.3438947800876333,2.356333911013441,,,,,,,,,,2.248714978462444,2.9082351347216133,2.991892297251695,,,,,2.761830711580999,2.757111277439697,,,,,3.7490638718853733,3.7909835644590073,3.502071893134085,3.5372441123131995,,,2.85183557469288,2.8809357516619625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.011383110163163,5.021685534864326,,,,,,,,,,,,,,,,,2.5231441159367294,2.4939008883608174,,,0.7875840745004667,0.7812035202709726,2.989955412827922,2.989092473270131,2.4626233469601932,2.4548728968821414,,,,,,,,,,,,,3.6838924809107705,3.6851275826798005,,,,,,,,,4.143970077540599,4.139590177946891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6282583223719176,1.5963982005778894,,,4.608551913648506,4.615727182418581,,,,,,,,,,,3.5174389615350843,3.505892883352682,3.693224550104466,3.683927632783816,3.5950538095703473,3.5905245653355746,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.806166453696703,4.806656806106741,,,,,,,4.179694806096776,4.171127347989418,,,,,,,,,,,,,,,,,,,,,,,,,8.41757700394611,8.384138218669936,,,,,,,4.158804321505316,4.1550195817233755,,,1,"{""type"":""Point"",""coordinates"":[26.926192529211868,51.368095006719535]}"
00000000000000000003,,,,,,,,,3.619741895571858,3.592871590266152,3.9952115190813062,4.001231041084342,,,,,2.76328991275796,2.7513523258589836,,,,,,,2.984812538640029,3.0704814317275066,,,,,,,,,,,3.7989834571371275,3.8413526152266937,3.5583693370256837,3.5942799455724876,,,2.774254962159933,2.8037205272250705,,,,,,,,,,,,,,,,,,,0.967865350835718,1.0248707989716477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.054427044191598,5.0635862847845035,,,4.03167093151551,4.023833441896503,3.532829793402397,3.5471723112119298,,,,,,,,,,,2.453943009819844,,,,0.8377982369896506,0.824797188343645,3.068494517786973,3.0671661246120254,2.511376968046435,2.4971009714533143,,,,,,,,,,,,,3.7383635292788484,3.738406009414569,,,,,,,,,4.209807478651709,4.204766584902393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.657048279466002,4.6778364597804964,,,,,,,,,,,3.583968408524044,3.572389331804652,3.7654108130742636,3.7563358239846436,3.6694078245400843,3.6665392738350935,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.900994667390577,4.901870828096558,,,,,,,4.162028115352536,4.15301416304106,,,,,,,,,,,,,,,,,,,,,,,,,8.270734942689234,8.204813141941754,,,,,,,4.169699466688022,4.151957380528353,,,1,"{""type"":""Point"",""coordinates"":[26.926732080439336,51.368095006719535]}"
00000000000000000004,,,,,,,,,3.647895266409634,3.620312023595347,4.02120002705494,4.027083912674262,,,,,2.790594374511788,2.7784549287116986,,,,,,,3.019494988210077,3.1060620630138858,,,,,2.8681935101679934,,,,,,3.8231811804565985,3.8657210949056546,3.5814449516824043,3.617637029310473,,,2.7858428901014958,2.8156107699249335,,,,,,,,,,,,,,,,,,,0.8955445668054006,0.9507137772177353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.091132951161218,5.100122305811668,,,4.037629950343887,4.029247167699732,,,,,,,,,,,,,,,,,0.8484171001819256,0.8351445614345491,3.114062739067337,3.1128342189486067,2.55516820321548,2.5410872857316553,,,,,,,,,,,,,3.769271019635017,3.7690423383734393,,,,,,,,,4.255046175180379,4.249911266659933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6402888990043243,3.628279219949597,3.8240909381788604,3.815090408130568,3.7297755255450467,3.7270207583498793,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.951007734891238,4.951479039765269,,,,,,,4.140684563016134,4.131840363651717,,,,,,,,,,,,,,,,,,,,,,,4.015355947066326,4.00759564505683,8.167039446279306,8.10128063733886,,,,,,,4.183536501968799,4.165784069199681,,,1,"{""type"":""Point"",""coordinates"":[26.92691044448147,51.368095006719535]}"
00000000000000000005,,,,,,,,,3.6686367166826246,3.6405391065982466,4.043334921471386,4.049092691771838,1.8377781444125705,1.8469038166426748,,,2.824481015843329,2.812032450353748,,,,,,,3.0488128629671474,3.1361666677219797,,,,,2.8952625208701135,2.8921717229613915,,,,,3.8362828155223476,3.879057851778407,3.5923533672107864,3.6287083068942807,,,2.8670687713320295,2.8971797138655266,,,,,,,,,,,,,,,,,,,0.8405449460693498,0.894315621209523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.123392731154047,5.132044048266076,,,4.017933210818406,4.0094510389834035,,,,,,,,,,,,,2.3772750236009523,2.3465353242394067,,,0.8581175339194923,0.8445571723168129,3.1669348270174056,3.165715235431178,2.588870391824078,2.5749767121273917,,,,,,,,,,,,,3.798821266546271,3.7985563570139362,,,,,,,,,4.305268529321061,4.300134750720866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6979847830169055,3.685815069951168,3.8978051387804165,3.888565382449265,3.7849725930869176,3.78178198321336,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.000590986675687,5.000653729687472,,,,,,,4.0630061864312275,4.069259932792646,,,,,,,,,,,,,,,,,,,,,,,3.955093140504798,3.930590923681281,7.949411763085259,7.883332130319678,,,,,,,4.218306920966324,4.200385212627939,,,1,"{""type"":""Point"",""coordinates"":[26.927088808523603,51.368095006719535]}"
00000000000000000006,,,,,,,,,,,2.904906202065431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0074904470486976,,,,,,,,,,,,,,,,,,,,,,,,2.8015354285164484,,,,,,,,,,,,,,,,,,1.1906669956215925,,,,,,1.707966427143469,,1.4731972493281982,,,,,,,,,,,,,,,,,,,,2.304231612860751,,,,2.5841851469610826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7060688444816607,,,,,,,,,,,,2.566859914061704,,2.7442814257680155,,2.2909987981086957,,,,2.2813551106961136,,,,,,,,1.2549908885609806,,,,,,,,,,,,,,,,,2.8366652656844957,,,,,,,,2.748825034857337,,,,,,,,,,,,,,1.4656170047059351,,,,,,,,2.530050975665484,,3.214542051561836,,3.3939416792387327,,,,,,1.9741231243626602,,2.8321494823680715,,,,1,"{""type"":""Point"",""coordinates"":[26.92367759621772,51.36090693582138]}"
00000000000000000007,,,,,,,,,,,2.7601553112471184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5744477134713241,,0.9127797691189513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1000404541724933,,,,,,1.5883421324818583,,1.3752946923919815,,,,,,,,,,,,,,,,,,,,2.148898828597296,,,,2.444958857397914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4845114267872574,,,,,,,,,,,,2.4163156550487424,,2.6002050957171554,,2.1667463992998983,,,,2.120723084797935,,,,,,,,,,,,,,,,,,,,,,,,,2.6692199169102713,,,,,,,,2.589509903979139,,,,,,,,,,,,,,1.4105530266318462,,,,,,,,2.4032179752445004,,3.0421492323583488,,3.2221566030497995,,,,,,1.8523052252339127,,2.68872777188446,,,,1,"{""type"":""Point"",""coordinates"":[26.92385596025986,51.36090693582138]}"
00000000000000000008,,,,,,,,,,,2.714701250296872,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1177888219318692,,,,1.925965126950184,,,,,,,,,,,,,,,,,,,,,,,,,,0.5817388620506339,,,,,,0.9901229172877444,,,,,,,,,,,,,,,,,,,,2.659004669881462,,,,,,,,,,,,,,,,,,1.1440679513407943,,,,1.5878859398856997,,1.6169619787307012,,1.4177085901874533,,,,,,,,,,,,,,2.318611181241855,,,,,,2.1723978119372243,,,,2.4377449907683464,,,,,,,,,,,,,,,,,,,,,,,,1.0790137920249887,,,,,,,,,,2.5429136823364398,,,,,,,,,,,,,,2.5798394536755795,,,,,,2.18248412722633,,,,,,,,,,,,,,,,,,,,,,,,,2.6518093374581024,,,,,,,,2.5996403083239015,,,,,,,,,,,,,,1.4888867196582614,,,,,,,,2.450585967018491,,3.0552988268620846,,3.1697389376677085,,,,,,1.9896193253480388,,2.676184533674971,,,,1,"{""type"":""Point"",""coordinates"":[26.923677596217722,51.360728571779255]}"
00000000000000000009,,,,,,,,,,,2.5591690118620996,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9814406738800256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5107074348834637,,0.8471666820465572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0515984894196733,,,,,,1.4962894624593306,,1.3110270870515819,,,,,,,,,,,,,,,,,,,,2.009095460108889,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0407167989380506,,,,,,,,,,2.3142932115498582,,,,,,,,,,,,2.2552583450092483,,2.427498820417322,,2.0083048049014174,,,,2.0213382481988056,,,,,,,,,,,,,,,,,,,,,,,,,2.4790870151281896,,,,,,,,2.4323545269955313,,,,,,,,,,,,,,1.4230040871367162,,,,,,,,2.3020245655864273,,2.872763712660255,,2.9875420961790886,,,,,,1.8587398647991709,,2.52311240031876,,,,1,"{""type"":""Point"",""coordinates"":[26.923855960259857,51.36072857177925]}"
